Id,Organizacion,Enlace Organizacion,Titulo Servicio,Enlace servicio,Nombre Capa,Titulo Capa,Eje Pertenece,subeje,Identificador,PalabraClave,Tipo,Estado,Error,Nota
672,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,Rios_principales_50K_2013_IGM_Z6,Rios_principales_50K_2013_IGM_Z6,MEDIO FÍSICO,red hidrografica,azuay_rios_principales_50k_2013,azuay cañar y morona santiago rios principales 50k 2013,wms,Activo,,
673,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,Rios_secundarios_quebrada_50K_2013_IGM_Z6,Rios_secundarios_quebrada_50K_2013_IGM_Z6,MEDIO FÍSICO,red hidrografica,azuay_rios_secundarios_quebrada_50k_2013,"azuay cañar y morona santiago rios secundarios, quebrada 50k 2013",wms,Activo,,
674,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,SC_Amanzanados2014_Z6,SC_Amanzanados2014_Z6,USO Y OCUPACIÓN DEL SUELO,limites de manzanas,azuay_amanzanados_2014,azuay cañar y morona santiago amanzanados 2014,wms,Activo,,
675,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,SusceptibilidadInundacionZ6-2015,SusceptibilidadInundacionZ6-2015,MEDIO FÍSICO,riesgos inundacion,azuay_suceptibilidad_a_inundación_2015,azuay cañar y morona santiago suceptibilidad a inundación 2015,wms,Activo,,
676,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,SusceptibilidadMovMasaZ6-2015,SusceptibilidadMovMasaZ6-2015,MEDIO FÍSICO,riesgos movimientos en masa,azuay_suceptibilidad_movimientos_en_masa,azuay cañar y morona santiago suceptibilidad movimientos en masa 2015,wms,Activo,,
677,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,SusceptibilidadSequiasZ6-2015,SusceptibilidadSequiasZ6-2015,MEDIO FÍSICO,riesgos sequias,azuay_suceptibilidad_asequias_2015,azuay cañar y morona santiago suceptibilidad asequias 2015,wms,Activo,,
679,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,Unidad_Policia_Comunitaria_Gobernacion_Z6,Unidad_Policia_Comunitaria_Gobernacion_Z6,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de seguridad,azuay_unidad_de_policia_comunitaria,"azuay cañar y morona santiago, unidad de policia comunitaria",wms,Activo,,
680,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,UnidadesEducativasZ6_SoloGeoref,UnidadesEducativasZ6_SoloGeoref,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,equipamiento de educacion,azuay_unidades_educativas,"azuay cañar y morona santiago, unidades educativas",wms,Activo,,
681,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,ZONA_6,ZONA_6,USO Y OCUPACIÓN DEL SUELO,limite,azuay_limite,azuay cañar y morona santiago limite,wms,Activo,,
682,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,Zonas_urbanas_2014_INEC_Z6,Zonas_urbanas_2014_INEC_Z6,USO Y OCUPACIÓN DEL SUELO,zonas urbanas,azuay_zonas urbanas,"azuay cañar y morona santiago, zonas urbanas",wms,Activo,,
683,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,circuitos_z6,circuitos_z6,USO Y OCUPACIÓN DEL SUELO,circuito ,azuay_circuitos,"azuay cañar y morona santiago, circuitos",wms,Activo,,
684,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,distritos_z6,distritos_z6,USO Y OCUPACIÓN DEL SUELO,distritos,azuay_distritos,"azuay cañar y morona santiago, distritos",wms,Activo,,
685,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,limites_areas_ch_cuenca,limites_areas_ch_cuenca,CULTURAL Y PATRIMONIAL,areas historicas,azuay_limites_areas_del_centro_historico,azuay cañar y morona santiago limites areas del centro historico,wms,Activo,,
686,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_riesgos_2016,z6_riesgos_2016,MEDIO FÍSICO,riesgos 2016,azuay_riesgos_2016,azuay cañar y morona santiago riesgos 2016,wms,Activo,,
687,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_riesgos_2017,z6_riesgos_2017,MEDIO FÍSICO,riesgos 2017,azuay_riesgos_2017,azuay cañar y morona santiago riesgos 2017,wms,Activo,,
688,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_riesgos_2018,z6_riesgos_2018,MEDIO FÍSICO,riesgos 2018,azuay_riesgos_2018,azuay cañar y morona santiago riesgos 2018,wms,Activo,,
689,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_riesgos_2019,z6_riesgos_2019,MEDIO FÍSICO,riesgos 2019,azuay_riesgos_2019,azuay cañar y morona santiago riesgos 2019,wms,Activo,,
690,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_riesgos_2020,z6_riesgos_2020,MEDIO FÍSICO,riesgos 2020,azuay_riesgos_2020,azuay cañar y morona santiago riesgos 2020,wms,Activo,,
691,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_siniestros_2015,z6_siniestros_2015,MEDIO FÍSICO,accidentes de transito siniestros,azuay_siniestros_2015,"azuay cañar y morona santiago, sieniestros 2015",wms,Activo,,
692,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_siniestros_2016,z6_siniestros_2016,MEDIO FÍSICO,accidentes de transito siniestros,azuay_siniestros_2016,"azuay cañar y morona santiago, sieniestros 2016",wms,Activo,,
693,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_siniestros_2017,z6_siniestros_2017,MEDIO FÍSICO,accidentes de transito siniestros,azuay_siniestros_2017,"azuay cañar y morona santiago, sieniestros 2017",wms,Activo,,
694,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_siniestros_2018,z6_siniestros_2018,MEDIO FÍSICO,accidentes de transito siniestros,azuay_siniestros_2018,"azuay cañar y morona santiago, sieniestros 2018",wms,Activo,,
695,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_siniestros_2019,z6_siniestros_2019,MEDIO FÍSICO,accidentes de transito siniestros,azuay_siniestros_2019,"azuay cañar y morona santiago, sieniestros 2019",wms,Activo,,
696,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_siniestros_2020,z6_siniestros_2020,MEDIO FÍSICO,accidentes de transito siniestros,azuay_siniestros_2020,"azuay cañar y morona santiago, sieniestros 2020",wms,Activo,,
697,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,VisorSenplades,https://gis.uazuay.edu.ec/geoserver/VisorSenplades/wms?,z6_wc_tavg_1970-2000,z6_wc_tavg_1970-2000,MEDIO FÍSICO,clima,azuay_clima_2000,azuay cañar y morona santiago clima 2000,wms,Activo,,
698,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,CAR_ersst,CAR_ersst,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_caribbean_sst_index,"precipitación e índice climático ""CAR_ersst"" Ecuador, relacionadas con el oceano Atlantico",wms,Activo,,
699,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,NTA_ersst,NTA_ersst,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_north_tropical_atlantic_index,"precipitación e índice climático ""NTA_ersst"" Ecuador, relacionadas con el oceano Atlantico",wms,Activo,,
700,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,aao,aao,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_antarctic_oscillation,"precipitación e índice climático ""aao"" Ecuador, indices atmosfericos",wms,Activo,,
701,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,ammsst,ammsst,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_atlantic_meridional_mode,"precipitación e índice climático ""ammsst"" Ecuador, relacionadas con el oceano Atlantico",wms,Activo,,
702,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,amon,amon,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_atlantic_multidecadal_oscillation,"precipitación e índice climático ""amon"" Ecuador, relacionadas con el oceano Atlantico",wms,Activo,,
703,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,ao,ao,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_artic_oscillation,"precipitación e índice climático ""ao"" Ecuador, indices atmosfericos",wms,Activo,,
704,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,ea,ea,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_east_atlantic,"precipitación e índice climático ""ea"" Ecuador, relacionado con teleconexiones",wms,Activo,,
705,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,espi,espi,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_monthly_enso_precipitation_index,"precipitación e índice climático ""espi"" Ecuador, relacionadas con ENSO",wms,Activo,,
706,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,glaam,glaam,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_globally_integrated_angular_momentum,"precipitación e índice climático ""glaam"" Ecuador indices atmosfericos",wms,Activo,,
707,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,gmsst,gmsst,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_global_mean_lan/ocean_temperature_index,"precipitación e índice climático ""gmsst"" Ecuador",wms,Activo,,
708,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,mei,mei,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_enso_multivariado,"precipitación e índice climático ""mei"" Ecuador, relacionadas con ENSO",wms,Activo,,
709,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,modoki,modoki,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_mondoki,"precipitación e índice climático ""modoki"" Ecuador",wms,Activo,,
710,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,modoki_given_tni,modoki_given_tni,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_mondoki_given_tni,"precipitación e índice climático ""modoki_given_tni"" Ecuador",wms,Activo,,
711,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nao,nao,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_north_atlantic_oscillation,"precipitación e índice climático ""nao"" Ecuador, con teleconexiones",wms,Activo,,
712,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino1,nino1,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_nino1,"precipitación e índice climático ""nino1"" Ecuador",wms,Activo,,
713,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino1X1,nino1X1,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_nino1x1,"precipitación e índice climático ""nino1X1"" Ecuador",wms,Activo,,
714,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino1X2,nino1X2,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_nino1x2,"precipitación e índice climático ""nino1X2"" Ecuador",wms,Activo,,
715,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino1X3,nino1X3,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_nino1x3,"precipitación e índice climático ""nino1X3"" Ecuador",wms,Activo,,
716,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino1X4,nino1X4,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_nino1x4,"precipitación e índice climático ""nino1X4"" Ecuador",wms,Activo,,
717,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino1X5,nino1X5,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_nino1x6,"precipitación e índice climático ""nino1X5"" Ecuador",wms,Activo,,
718,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino1X6,nino1X6,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_nino1x6,"precipitación e índice climático ""nino1X6"" Ecuador",wms,Activo,,
719,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino3,nino3,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_el_niño_region_3,"precipitación e índice climático ""nino3"" Ecuador, relacionadas con ENSO",wms,Activo,,
720,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino34,nino34,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_el_niño_region_34,"precipitación e índice climático ""nino34"" Ecuador, relacionadas con ENSO",wms,Activo,,
721,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,nino4,nino4,MEDIO FÍSICO,clima fenomeno del niño,ecuador_precipitacion_indice_climatico_el_niño_region_4,"precipitación e índice climático ""nino4"" Ecuador, relacionadas con ENSO",wms,Activo,,
722,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,np,np,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_north_pacific,"precipitación e índice climático ""np"" Ecuador, relacionado con teleconexiones",wms,Activo,,
723,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,oni,oni,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_niño_oceanico,"precipitación e índice climático ""oni"" Ecuador, relacionado con el océano pacífico",wms,Activo,,
724,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,parcialnino1_given_nino3,parcialnino1_given_nino3,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_parcialnino1_given_nino3,"precipitación e índice climático ""parcialnino1_given_nino3"" Ecuador",wms,Activo,,
725,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,pdo,pdo,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_pacific_decadal_oscillation,"precipitación e índice climático ""pdo"" Ecuador, relacionado con teleconexiones",wms,Activo,,
726,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,pna,pna,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_pacific_north_american,"precipitación e índice climático ""pna"" Ecuador,  relacionado con teleconexiones",wms,Activo,,
727,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,qbo,qbo,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_quasi_biennial_oscillation,"precipitación e índice climático ""qbo"" Ecuador indices atmosfericos",wms,Activo,,
728,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,soi,soi,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_southern_oscillation_index,"precipitación e índice climático ""soi"" Ecuador, indices atmosfericos",wms,Activo,,
729,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,tna,tna,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_tropical_northern_atlantic,"precipitación e índice climático ""tna"" Ecuador, relacionadas con el oceano Atlantico",wms,Activo,,
730,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,tni,tni,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_tans_niño,"precipitación e índice climático ""tni"" Ecuador, relacionado con e oceano pacífico",wms,Activo,,
731,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,tsa,tsa,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_tropical_southern_atlantic,"precipitación e índice climático ""tsa"" Ecuador, relacionadas con el oceano Atlantico",wms,Activo,,
732,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,CEPRA,https://gis.uazuay.edu.ec/geoserver/CEPRA/wms?,wp,wp,MEDIO FÍSICO,clima lluvia,ecuador_precipitacion_indice_climatico_western_pacific,"precipitación e índice climático ""wp"" Ecuador, relacionado con teleconexiones",wms,Activo,,
733,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,01_Cantones_2012_INEC,01_Cantones_2012_INEC,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,limites,cuenca_canton,Cantones cuenca delimitacion ,wms,Activo,,
734,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,01_Cobertura_vegetal_2018_SIGTIERRAS,01_Cobertura_vegetal_2018_SIGTIERRAS,MEDIO FÍSICO,equipamientos paramo vegetacion herbacea,cuenca_cobertura vegetal_2018,"Area poblada, bosque nativo, cultivo, pastizal, paramo,  vegetacion herbacea",wms,Activo,,
735,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,01_Inspeccion_tecnica_2013,01_Inspeccion_tecnica_2013,MEDIO FÍSICO,riesgos,cuenca_riesgos_2013,"Inundacion, movimiento de masas, otros",wms,Activo,,
736,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,01_Macizo_Cajas,Macizo_Cajas,MEDIO FÍSICO,biosfera,cuenca_cajas_biosfera,La Biosfera Macizo del Cajas,wms,Activo,,
737,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,02_AICAS_BIRD_LIFE_INT,AICAS,MEDIO FÍSICO,zona de conservacion,cuenca_conservacion_aves,Areas importantes para la conservacion de aves AICAS,wms,Activo,,
738,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,02_Inspeccion_tecnica_2014,02_Inspeccion_tecnica_2014,MEDIO FÍSICO,riesgos,cuenca_riesgos_2014,"Inundacion, movimiento de masas, otros",wms,Activo,,
739,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,02_Parroquias_2012_INEC,02_Parroquias_2012_INEC,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,limites,cuenca_parroquia _delimitacion,Parroquia de cuenca delimitacion,wms,Activo,,
740,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,03_Geomorfologia_2018_SIGTIERRAS,03_Geomorfologia_2018_SIGTIERRAS,MEDIO FÍSICO,geologia,cuenca_geomorfogia_2018,"Depositos aluviales, depositos coluviales, depositos de ladera, depositos fluviales,formaciones, rocas",wms,Activo,,
741,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,03_Inspeccion_tecnica_2015,03_Inspeccion_tecnica_2015,MEDIO FÍSICO,riesgos 2015,cuenca_riesgos_2015,"Inundacion, movimiento de masas, otros",wms,Activo,,
742,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,03_Zonas_urbanas_2014_INEC,03_Zonas_urbanas_2014_INEC,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,zonas urbanas,cuenca_zonas_urbanas,Zonas Urbanas 2014,wms,Activo,,
743,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,04_Geopedologia_2018_SIGTIERRAS,04_Geopedologia_2018_SIGTIERRAS,MEDIO FÍSICO,geopedologia,cuenca_geopedologia,"Geopedologia, I-VIII, tierras micelaneas",wms,Activo,,
744,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,04_Inspeccion_tecnica_2016,04_Inspeccion_tecnica_2016,MEDIO FÍSICO,riesgos 2016,cuenca_riesgos_2016,"Inundacion, movimiento de masas, otros",wms,Activo,,
745,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,05_Inspeccion_tecnica_2017,05_Inspeccion_tecnica_2017,MEDIO FÍSICO,riesgos 2017,cuenca_riesgos_2017,"Inundacion, movimiento de masas, otros",wms,Activo,,
746,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,05_Pisos_climaticos_MAE,05_Pisos_climaticos_MAE,MEDIO FÍSICO,riesgos,cuenca_pisos climaticos,"Tierras bajas, montano bajo, piemontano, montano, nival, subnival ",wms,Activo,,
747,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,06_Inspeccion_tecnica_2018,06_Inspeccion_tecnica_2018,MEDIO FÍSICO,riesgos 2018,cuenca_riesgos_2018,"Global, Inundacion, movimiento de masas, sismo",wms,Activo,,
748,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,06_Manzanas_2014_INEC,06_Manzanas_2014_INEC,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,manzanas,cuenca_manzanas_2014,Manzanas de Cuenca,wms,Activo,,
749,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,07_Distritos_Cuenca,07_Distritos_Cuenca,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,distritos,cuenca_distritos,Distritos Cuenca,wms,Activo,,
750,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,07_Inspeccion_tecnica_2019,07_Inspeccion_tecnica_2019,MEDIO FÍSICO,riesgos 2019,cuenca_riesgos_2019,"Colapso de infraestructura, deslizamiento, inundacion, movimientos de masas",wms,Activo,,
751,Universidad del Azuay,https://gis.uazuay.edu.ec/geoserver/,PlanificacionTerritorial,https://gis.uazuay.edu.ec/geoserver/PlanificacionTerritorial/wms?,08_Circuitos_Cuenca,08_Circuitos_Cuenca,ASENTAMIENTOS HUMANOS Y CANALES DE RELACIÓN,circuito ,cuenca_circuitos,Circuitos_Cuenca,wms,Activo,,
